5397009.39832,1210711.11546,40596
5405980.36193,1212003.50819,40596
5388837.24284,1228686.69036,40596
5402907.22214,1210415.94736,40596
5405727.92988,1190934.25323,40596
5380966.86288,1221436.68007,40596
5401599.36835,1212433.01778,40596
5403204.35838,1204953.22927,40596
5399407.22738,1229621.40444,40596
5370564.46512,1234839.50117,40596
5386531.66733,1216395.93272,40596
5414680.37137,1219477.06701,40596
5386991.62538,1211682.13715,40596
5396028.59439,1235166.80469,40596
5395353.13866,1231414.62247,40596
5378382.13316,1222948.09094,40596
5403683.44794,1212966.07375,40596
5393249.87805,1210723.93915,40596
5394231.11484,1211730.99049,40596
5402170.03649,1211044.59923,40596
5393056.68326,1237698.91910,40596
5405589.78540,1190519.59889,40596
5391168.90727,1214368.29194,40596
5399964.25224,1210502.97080,40596
5394541.76042,1216584.46154,40596
5393594.51056,1209058.88973,40596
5398002.46645,1208511.31763,40596
5383598.43215,1218269.05599,40596
5405476.63959,1230942.75086,40596
5379577.28210,1227041.61878,40596
5407672.51618,1215075.03608,40596
5398684.54958,1204640.51078,40596
5399433.01524,1210127.74090,40596
5401927.06204,1210988.40620,40596
5393495.93747,1208614.17336,40596
5398793.03141,1211390.09638,40596
5402716.40098,1210766.19899,40596
5383254.85728,1220459.59453,40596
5403088.82708,1209250.23833,40596
5414316.71106,1213037.86541,40596
5395971.59196,1209815.82501,40596
5401053.72367,1231124.56467,40596
5393586.10599,1206372.73231,40596
5401384.53263,1223034.70672,40596
5402598.64611,1209573.72292,40596
5395143.39560,1224545.82582,40596
5372076.78111,1213497.52140,40596
5418345.26346,1210315.80948,40597
5400998.49671,1214804.35477,40597
5395723.67572,1217425.01394,40597
5381239.02275,1225225.88735,40597
5402265.48977,1209096.76999,40597
5387041.25134,1207875.81311,40597
5418980.19321,1182468.71209,40597
5380494.90307,1209115.83989,40597
5377492.57284,1221979.85617,40597
5398179.82311,1204995.70856,40597
5381413.63280,1226743.41379,40597
5396711.10790,1219907.37337,40597
5394697.03588,1201301.12569,40597
5404974.08569,1193613.78051,40597
5408888.27377,1210305.63586,40597
5379688.92607,1204227.82577,40597
5398857.00765,1211118.78072,40597
5398337.75759,1207284.25811,40597
5400386.91845,1218909.06679,40597
5399444.25548,1240398.24895,40597
5393436.99357,1204295.88604,40597
5404784.77012,1231031.15335,40597
5378215.73509,1225387.21873,40597
5399396.44621,1212467.44123,40597
5388533.89793,1216998.39635,40597
5376524.85994,1200216.36013,40597
5403367.54374,1210561.40978,40597
5386449.47286,1215380.21402,40597
5390331.07836,1225367.18293,40597
5395916.08061,1229748.15067,40597
5406205.37691,1190110.67063,40597
5404898.11435,1209730.69524,40597
5378479.39211,1224783.04845,40597
5403897.19172,1241134.01076,40597
5398327.49243,1207396.02986,40597
5415047.18913,1213022.83775,40597
5395571.85343,1219802.49689,40597
5395571.85343,1219802.49689,40597
5397236.49646,1194338.42203,40597
5397009.39832,1210711.11546,40597
5375213.99948,1231872.96024,40597
5383598.43215,1218269.05599,40597
5383598.43215,1218269.05599,40597
5394139.33347,1222006.44000,40597
5369049.45573,1222211.00463,40597
5389956.06719,1214916.22782,40597
5401595.22545,1210790.58570,40597
5388095.78752,1207775.00166,40597
5392429.71618,1194895.79175,40597
5398143.40217,1214079.84767,40597
5405629.11973,1237740.59768,40597
5411946.50203,1225353.60241,40597
5407295.04851,1228180.02177,40597
5406296.72327,1217135.66387,40597
5401073.26311,1214249.00731,40597
5395417.62330,1218600.11673,40597
5381560.36711,1213750.42791,40597
5405561.67008,1192443.73810,40597
5398793.03141,1211390.09638,40597
5413729.70953,1226087.61504,40597
5402780.82512,1213308.45305,40597
5410844.98892,1227909.73020,40597
5389955.34235,1196144.31069,40597
5403949.34738,1225764.40616,40597
5383598.43215,1218269.05599,40597
5414572.56730,1238146.69331,40597
5389353.53543,1200330.19382,40597
5405146.26766,1216121.95347,40597
5411928.18550,1225346.01646,40597
5393252.83561,1207772.86503,40597
5403366.74896,1211924.23388,40597
5394629.54970,1205907.61243,40597
5399119.56734,1230923.92330,40597
5403425.83822,1236290.02434,40597
5401927.06204,1210988.40620,40597
5410242.27015,1227120.93457,40598
5403712.35658,1241097.99765,40598
5408731.58777,1190577.09669,40598
5391258.99400,1213489.09263,40598
5411657.45882,1226358.77658,40598
5393649.99119,1199039.36181,40598
5412158.96303,1210926.39041,40598
5408445.96474,1212022.05416,40598
5401488.73342,1221042.75319,40598
5406847.30217,1233814.63841,40598
5406905.57032,1229243.74147,40598
5393497.81795,1226629.26035,40598
5400357.25695,1211255.52135,40598
5379222.44619,1208258.54832,40598
5418960.16882,1208910.06697,40598
5396405.16320,1225400.01351,40598
5386941.97434,1216033.38962,40598
5376326.22004,1219324.26984,40598
5398147.75931,1208112.90305,40598
5399800.27854,1205198.81117,40598
5386256.24148,1217554.18562,40598
5406686.48316,1222495.05366,40598
5394215.98012,1233921.66739,40598
5402027.56948,1212421.58620,40598
5386311.56817,1212327.74206,40598
5383045.15128,1216961.91330,40598
5406192.73894,1230142.96466,40598
5398316.83946,1215051.82852,40598
5397508.93375,1212606.65487,40598
5374761.83680,1216529.41560,40598
5404315.66563,1220150.18301,40598
5396261.96902,1224749.59545,40598
5409546.93542,1209527.94090,40598
5407975.81306,1224568.40069,40598
5378577.58940,1209407.71206,40598
5396117.88320,1210907.66223,40598
5412822.36746,1226662.47192,40598
5402324.54338,1191732.55305,40598
5385304.48868,1210342.67573,40598
5395876.58751,1213464.80885,40598
5410112.25050,1222900.46802,40598
5395410.57284,1219708.65529,40598
5390646.91040,1209522.34917,40598
5410739.45207,1229482.09695,40598
5410502.19874,1212040.17226,40598
5393326.72065,1208965.47299,40598
5396661.34045,1217552.35312,40598
5377845.01502,1214884.62605,40598
5406010.85341,1216112.42742,40598
5398843.75924,1202418.90821,40598
5391060.15993,1236557.75063,40598
5385091.23615,1215585.37120,40598
5383598.43215,1218269.05599,40598
5389589.76334,1199209.78489,40598
5386554.10911,1216009.82299,40598
5388913.36430,1229132.97745,40598
5383037.82046,1216520.01338,40598
5374177.80366,1231119.28274,40598
5402334.12926,1209433.31371,40598
5389610.65046,1207350.21756,40598
5387096.24581,1216741.11604,40598
5392130.70387,1208658.47375,40598
5392089.97029,1213668.10526,40598
5414316.71106,1213037.86541,40598
5399748.21120,1216747.35104,40598
5400428.13782,1196730.09220,40598
5400970.04013,1235299.95605,40598
5383977.11980,1209061.22286,40598
5406988.77753,1224151.19577,40598
5391361.75475,1217940.28286,40598
5402754.38697,1211818.58676,40598
5380323.39209,1227747.15437,40598
5388140.94485,1209208.63428,40598
5407385.10804,1214606.89549,40598
5382513.49638,1214017.06317,40598
5398793.03141,1211390.09638,40598
5397508.93375,1212606.65487,40598
5371261.23879,1216135.02913,40599
5414219.46049,1235831.85146,40599
5396134.55303,1213955.00257,40599
5389945.05728,1212619.07116,40599
5405223.82081,1214279.12691,40599
5386865.90273,1214270.23365,40599
5404628.08433,1212762.28602,40599
5407256.72376,1214349.43267,40599
5393064.63880,1217651.88099,40599
5405726.26596,1236305.15257,40599
5396077.61344,1210504.93696,40599
5408183.90062,1213905.93746,40599
5384382.84011,1209366.42630,40599
5409363.17892,1227139.76929,40599
5402438.84188,1218642.93919,40599
5382948.19939,1218337.08825,40599
5379399.60577,1224806.98860,40599
5395922.77384,1228940.85324,40599
5407086.71521,1222604.01824,40599
5411727.10031,1211972.73021,40599
5396147.62555,1220495.02751,40599
5402438.84188,1218642.93919,40599
5404575.39616,1241844.88007,40599
5402322.63857,1235410.32251,40599
5382920.37713,1204138.88050,40599
5400430.60549,1217781.47932,40593
5380942.14701,1216721.17692,40599
5410210.55833,1230009.87563,40599
5400173.99816,1227047.35350,40599
5402600.99420,1220140.00854,40599
5410295.25023,1233608.04550,40599
5396349.74738,1213493.87781,40599
5375740.83958,1223407.76441,40599
5384502.54479,1204115.11960,40599
5395521.07899,1208451.57416,40599
5398547.88498,1201079.37013,40599
5400394.18066,1215067.72368,40599
5375224.66689,1217421.80722,40599
5397226.81238,1213435.40432,40599
5402657.52176,1237718.00665,40599
5417825.40457,1220765.09783,40599
5401221.71316,1218091.96934,40599
5418330.59657,1214103.60355,40599
5396086.08197,1210486.17024,40599
5397855.03275,1219848.73419,40599
5393614.97727,1217345.78949,40599
5375163.01836,1207290.86714,40599
5415027.57579,1228952.91912,40599
5387434.38765,1204592.19261,40599
5405177.50644,1215125.95768,40599
5385050.78261,1218776.41588,40599
5405926.95191,1215397.05203,40599
5379106.29579,1229786.07605,40599
5378647.10581,1228258.88243,40599
5413416.52416,1237789.19935,40599
5401361.01584,1222222.79546,40599
5397733.27562,1217004.67254,40599
5390043.23967,1225465.67626,40599
5400923.77373,1234387.25540,40599
5382942.00980,1218313.64537,40599
5409586.03030,1189066.86196,40599
5399205.08633,1230866.96936,40599
5382986.97317,1215197.05555,40599
5386746.04667,1206108.25142,40599
5374347.57952,1209316.61605,40599
5404087.15079,1238074.92745,40599
5409330.02055,1214623.27505,40599
5409503.40499,1229951.16828,40599
5409733.68944,1237674.95502,40599
5403088.82708,1209250.23833,40599
5374308.07105,1222386.65231,40599
5392730.64616,1222284.27458,40599
5410711.59121,1231252.48247,40599
5410609.09540,1230533.51688,40599
5400101.73575,1238293.58208,40600
5398502.94406,1211353.95661,40600
5405515.11336,1214377.78846,40600
5388029.50175,1196937.87218,40600
5398264.48293,1211343.64764,40600
5403018.83667,1191528.82554,40600
5399895.33188,1215335.29201,40600
5401776.27654,1214779.84386,40600
5409136.83911,1190174.17532,40600
5375724.85163,1229240.53057,40600
5379267.36727,1226089.66309,40600
5397409.15291,1240751.87928,40600
5396086.08197,1210486.17024,40600
5398004.57506,1227719.75436,40600
5386097.28651,1214092.24225,40600
5390150.90348,1217525.55823,40600
5380856.26889,1205907.88267,40600
5388669.99937,1205037.11984,40600
5375309.15130,1219623.16384,40600
5408758.87377,1239036.31984,40600
5386417.20566,1216020.70645,40600
5399857.08240,1241615.52560,40600
5389838.38683,1217748.41286,40600
5405806.74487,1225164.41363,40600
5399119.94255,1236445.54144,40600
5390331.07836,1225367.18293,40600
5409244.34766,1188723.51528,40600
5410938.65917,1230193.88948,40600
5393886.94604,1216332.86527,40600
5397831.51250,1214964.29002,40600
5398226.31191,1226651.77109,40600
5410872.31866,1241299.76251,40600
5395668.65736,1219381.75064,40600
5386186.08505,1215336.68209,40600
5393399.71310,1214994.19122,40600
5388891.88666,1205868.75143,40600
5401373.40432,1211259.77989,40600
5398576.03747,1206372.50941,40600
5394180.21565,1200176.48611,40600
5395521.07899,1208451.57416,40600
5380727.63359,1204771.64671,40600
5402992.21384,1209610.29113,40600
5406032.73161,1189669.95278,40600
5400262.96181,1220030.35180,40600
5393502.38579,1206203.29176,40600
5402596.13807,1237305.54075,40600
5389627.99830,1201222.72381,40600
5394931.79104,1230931.81018,40600
5398817.26819,1210361.21232,40600
5398316.83946,1215051.82852,40600
5404256.62363,1219099.32336,40600
5391954.34435,1217016.37405,40600
5418603.77346,1210382.30478,40600
5388851.34287,1223019.01925,40600
5406425.97301,1219684.12859,40600
5402575.13176,1209498.46410,40600
5412321.27870,1225473.85983,40600
5388847.76175,1207204.58367,40600
5389391.41235,1199693.34862,40600
5406609.81485,1225341.33471,40600
5405131.95195,1216284.78019,40600
5391132.02558,1216596.97191,40600
5403605.42522,1214741.30064,40600
5395090.98143,1230880.60649,40600
5397712.02667,1214389.57224,40600
5399433.01524,1210127.74090,40600
5398382.56042,1227033.38173,40600
5396143.91196,1214455.70554,40600
5385903.95851,1212640.99112,40600
5401790.79690,1212910.20114,40600
5398129.11826,1233890.50931,40600
5389149.23611,1210394.50414,40600
5391641.92483,1214559.26893,40600
5396154.77779,1210971.43968,40600
5394156.53915,1213424.29473,40600
5394047.50602,1234564.66248,40600
5379093.93425,1214685.58377,40600
5399365.03820,1202054.14278,40600
5393596.20695,1208227.51218,40600
5399061.03846,1211787.63075,40601
5377967.28387,1219647.61543,40601
5411070.13704,1242013.32202,40601
5389373.40491,1218223.47965,40601
5399195.60385,1241270.94457,40601
5409878.82135,1214808.63604,40601
5409818.03553,1214383.75703,40601
5397693.17341,1228235.77240,40601
5375776.05669,1229198.15601,40601
5390810.85051,1218889.56052,40601
5375679.60751,1220947.90186,40601
5405713.72415,1243083.31652,40601
5406536.76656,1213834.35610,40601
5415155.76268,1226907.43596,40601
5401621.14831,1212062.27527,40601
5403877.99508,1218455.61101,40601
5408445.96474,1212022.05416,40601
5408445.96474,1212022.05416,40601
5397616.41545,1211559.55830,40601
5418363.35558,1214056.56905,40601
5407622.71092,1213703.19406,40601
5396915.34407,1212036.14342,40601
5413792.02433,1236096.58042,40601
5386893.42169,1204661.31036,40601
5379306.92220,1219378.41089,40601
5396551.86007,1209561.67580,40601
5406867.61885,1214926.26187,40601
5384947.15305,1218923.74659,40601
5399130.01735,1194239.10391,40601
5385393.11187,1209409.01756,40601
5382002.37219,1212168.20146,40369
5397357.19076,1225287.63028,40369
5400873.63963,1215694.66783,40370
5405937.72161,1217958.91294,40370
5389862.01873,1216827.56268,40370
5396790.63634,1235343.74284,40370
5389461.62013,1224081.39632,40371
5385920.44039,1217927.96042,40371
5391343.32710,1217931.48027,40371
5378288.36596,1205475.69886,40371
5410637.58909,1194154.45692,40371
5400262.96181,1220030.35180,40371
5396814.71588,1221027.08611,40371
5413727.43602,1214099.99838,40371
5383908.52338,1220121.09244,40372
5398538.12653,1237024.87067,40372
5375168.01952,1228107.12260,40373
5406795.46795,1225822.98930,40373
5386377.21828,1205749.55501,40373
5409059.97139,1224980.48976,40373
5407070.01120,1215183.90416,40374
5385842.61319,1212623.99241,40374
5390739.18526,1216093.72839,40374
5421458.48377,1209950.05426,40374
5368097.53882,1230674.12272,40374
5398806.33956,1209605.01164,40374
5396309.06307,1210149.57013,40374
5388749.16121,1207728.08307,40375
5410112.79460,1215254.44855,40375
5390937.70748,1214528.32587,40375
5385785.12863,1209970.60116,40375
5400428.13782,1196730.09220,40375
5397756.44180,1212706.41845,40375
5407095.41420,1215628.96977,40376
5385305.80476,1211250.54298,40376
5395024.05924,1223300.38596,40376
5397632.24741,1224771.09841,40376
5390106.93657,1216512.94898,40376
5386625.82553,1205731.84474,40376
5399502.14895,1211273.85367,40377
5371264.09488,1222917.40742,40377
5390204.92487,1212929.29534,40377
5399767.92203,1218746.21419,40377
5376471.57175,1227822.28952,40377
5379729.70629,1225593.50639,40377
5378150.74155,1203779.08953,40378
5398998.19797,1232977.61925,40378
5399560.33392,1197711.68710,40378
5380555.52674,1222382.31232,40378
5404896.12039,1217804.86387,40378
5392130.70387,1208658.47375,40379
5395055.11679,1239010.81146,40379
5402811.59380,1210724.52783,40379
5407666.25119,1214307.16309,40379
5379556.68012,1229388.06371,40379
5378176.36301,1218087.86745,40379
5414837.05855,1231831.40981,40380
5397886.88446,1224315.37509,40380
5396860.87251,1195523.48864,40380
5396860.87251,1195523.48864,40380
5399760.46047,1209879.66079,40380
5401360.13940,1218499.23996,40380
5387640.00145,1217382.49532,40380
5383030.64226,1214837.55799,40381
5400172.90381,1220952.29239,40381
5386595.37867,1216210.00456,40381
5408977.91132,1225639.74480,40381
5384322.59162,1203218.23243,40381
5409276.94744,1211197.18573,40397
5405586.87058,1190545.93721,40382
5387036.80559,1226683.16813,40382
5419956.58265,1211403.98581,40382
5395375.56416,1210789.22028,40382
5366502.85013,1230960.51569,40382
5398401.43927,1210412.15692,40382
5388156.21947,1214028.84543,40383
5377616.04520,1225971.97219,40383
5409266.35993,1214891.02080,40383
5395335.92150,1218510.68430,40383
5384051.08560,1203186.01401,40384
5395623.61521,1211360.57133,40384
5381920.32992,1200698.03498,40384
5415592.28054,1205832.35830,40384
5377937.52158,1229587.26545,40384
5393225.65976,1206244.23431,40384
5382428.76813,1222947.89015,40384
5389455.54404,1209222.63015,40385
5388854.70662,1215158.55393,40385
5391917.73674,1207849.77969,40385
5414399.44836,1227282.03574,40385
5392878.17801,1207236.43838,40385
5405792.09500,1216478.37155,40385
5398258.57920,1211021.35539,40385
5373173.57627,1207272.03620,40385
5394356.60021,1222979.49465,40386
5409890.90938,1210718.01554,40386
5422835.36658,1203960.90242,40386
5377429.91281,1228230.73437,40386
5402296.15183,1219998.91570,40386
5387934.37976,1215009.34257,40386
5383882.10956,1209480.58646,40386
5400581.76504,1240054.05218,40386
5382613.51410,1199315.46171,40387
5379746.78853,1231171.77959,40387
5388468.76334,1209225.75527,40387
5387843.97609,1214526.54773,40387
5375255.58247,1217859.64036,40387
5404929.95223,1241603.54788,40387
5410829.94024,1230851.90683,40387
5409669.19718,1188772.01930,40387
5395763.91535,1226920.06910,40387
5411815.95439,1213149.03760,40387
5389373.40491,1218223.47965,40388
5401337.42848,1204894.51158,40388
5408585.18374,1213964.34941,40388
5408101.06768,1214217.02625,40388
5399911.11470,1215359.75175,40388
5371874.05586,1212853.40284,40388
5412785.15275,1224658.25925,40389
5388952.82003,1198720.39537,40389
5401709.37894,1225998.49680,40389
5382330.02460,1214012.69428,40389
5414342.40281,1229309.22661,40389
5394287.48525,1212171.39954,40389
5408065.38016,1224485.83500,40389
5397430.10227,1239804.47833,40390
5404432.51388,1219621.37251,40390
5385234.83556,1224254.62858,40390
5402281.17312,1219409.52645,40391
5401504.90584,1212510.70396,40391
5400169.31734,1220990.22964,40391
5377300.44406,1201815.55749,40391
5408138.98347,1190714.39529,40391
5389599.44557,1210652.84186,40391
5396573.90703,1226546.23115,40391
5381026.09764,1223408.56091,40392
5405073.52228,1218722.71976,40392
5401859.33282,1212320.38835,40392
5396812.50758,1228914.69820,40392
5389414.74844,1206794.71507,40392
5385572.60077,1218012.67092,40392
5395507.52094,1230297.17946,40392
5395064.51842,1230051.42744,40392
5404597.02735,1211604.09024,40392
5402749.71828,1211838.22970,40392
5394166.81614,1220381.33619,40393
5405834.61926,1212566.13730,40393
5401534.87623,1225540.79293,40393
5397019.38471,1204559.15621,40393
5403949.34738,1225764.40616,40393
5409679.11133,1241342.31114,40393
5386857.62003,1215824.91841,40393
5405095.02586,1209203.52997,40393
5398936.43848,1212096.37176,40393
5409013.50118,1229692.98884,40393
5404270.51271,1210756.24855,40393
5403442.83442,1210187.47058,40394
5397192.06678,1193967.11183,40394
5390988.80160,1225791.22638,40394
5408438.41841,1225080.23784,40394
5400121.07417,1215409.03406,40394
5389616.54303,1212217.06390,40394
5395718.09619,1212120.47347,40394
5378604.60459,1224627.40839,40394
5383957.12101,1210877.72306,40395
5415281.92683,1230338.18174,40395
5407783.63257,1239302.45086,40395
5378400.77482,1219553.54051,40395
5411040.54310,1231135.06151,40395
5418393.79862,1182526.38217,40395
5401029.32462,1212425.89711,40395
5387187.73650,1215568.34153,40395
5407138.80044,1209565.81813,40395
5406743.47439,1189985.41793,40396
5392710.33915,1215263.65127,40396
5381128.75312,1216476.45462,40396
5393788.62974,1210111.99372,40396
5399691.81935,1223631.24708,40396
5397970.80039,1224292.90235,40396
5394920.79357,1230707.29251,40396
5405105.87929,1191189.32297,40396
5398649.82080,1195657.55531,40397
5386926.65306,1215901.11457,40397
5396847.22139,1214892.75720,40397
5379088.07330,1218283.54249,40397
5402965.53924,1213282.95022,40398
5395952.01350,1222358.68612,40398
5411194.18717,1214038.28026,40398
5395113.57630,1218072.34451,40398
5388233.69232,1204919.09711,40398
5404821.30246,1189120.34629,40398
5381194.61773,1224614.18662,40398
5411368.72450,1231620.47690,40398
5390998.33048,1219291.20678,40398
5399690.18016,1207319.83338,40398
5411812.67326,1213994.19779,40398
5408295.58934,1215907.98958,40398
5406511.28156,1210192.89137,40398
5399780.56560,1215948.96137,40398
5403996.65017,1219910.63808,40399
5400276.80106,1205179.74242,40399
5392573.77124,1205498.63572,40399
5397636.94231,1228256.52471,40399
5403216.63841,1218264.21670,40399
5398054.91216,1196735.64646,40399
5399740.93123,1230809.04677,40399
5401041.51701,1217136.91792,40399
5395815.85972,1224379.73846,40399
5371998.90966,1226568.97872,40399
5389326.04320,1210079.93236,40399
5398893.24048,1210827.69219,40400
5393137.80472,1222465.28098,40400
5384803.43776,1215292.61240,40400
5413710.69703,1237240.14015,40400
5413718.15796,1218898.29330,40400
5380779.69550,1216092.43307,40400
5375729.56867,1227587.71186,40400
5407537.66431,1215510.48199,40400
5368554.50136,1220859.20721,40400
5395659.86732,1212844.72229,40400
5399886.84999,1233377.85311,40400
5399941.06791,1210203.82223,40401
5414459.51680,1224976.26543,40401
5394148.34073,1214054.14511,40401
5402265.26422,1191096.71506,40401
5394445.31979,1215041.85251,40401
5379748.84127,1229097.67519,40401
5383069.83483,1212106.59394,40401
5407224.19229,1225897.45411,40401
5392451.05525,1199495.16731,40402
5392613.31437,1199213.83552,40402
5391932.30501,1207948.74052,40402
5388204.24166,1211822.77787,40402
5403738.28107,1191436.57675,40402
5402655.66081,1218449.14713,40402
5405031.67876,1216502.74589,40402
5404854.27905,1193148.43763,40402
5377567.63548,1224157.28692,40402
5382521.51691,1224502.44385,40403
5379728.07986,1205194.93653,40403
5378366.40887,1219539.40527,40403
5422863.77017,1204578.53106,40403
5387552.04833,1218058.59800,40403
5407472.86141,1216095.27588,40403
5400140.18410,1216043.07958,40403
5416512.37251,1228041.86149,40403
5381620.44143,1211111.33234,40404
5382420.93080,1212993.66127,40404
5399181.08661,1212180.81516,40404
5388356.29143,1213963.73134,40404
5384382.76280,1219573.33728,40404
5393699.21610,1209461.61433,40404
5410110.70226,1187804.84391,40404
5403424.17375,1208008.64232,40405
5388474.96618,1210931.69114,40404
5402001.72202,1219503.25146,40405
5404655.62204,1242673.51705,40405
5400947.57667,1232297.37438,40405
5412168.04726,1221228.34415,40405
5396323.40908,1229301.16868,40405
5370942.46495,1227588.84633,40405
5396933.46256,1216009.63025,40405
5392624.30944,1206105.41286,40405
5377201.73448,1214602.65365,40405
5387747.20531,1226415.82730,40405
5376756.42103,1228283.05948,40405
5403501.66024,1211322.04659,40405
5385572.60077,1218012.67092,40405
5367693.38854,1230103.38024,40405
5365876.68072,1233321.22808,40405
5389962.71794,1212548.19812,40406
5396693.07272,1210245.83496,40406
5397735.17373,1232170.97016,40406
5389382.53104,1200837.45772,40406
5385147.50497,1215180.69209,40406
5380073.67461,1226485.74291,40406
5390167.30994,1209381.28218,40406
5407473.80599,1214188.86762,40406
5397735.17373,1232170.97016,40406
5377888.76938,1200284.54792,40406
5400775.87277,1213289.91674,40406
5385299.20453,1212141.47508,40406
5405706.39981,1191451.28031,40406
5405578.34757,1191640.00544,40406
5386644.09704,1215766.41284,40406
5398509.17615,1195913.90560,40406
5407680.64430,1236214.85346,40406
5395753.34437,1210858.06441,40407
5387739.91122,1226410.05571,40407
5389044.44415,1224987.32397,40407
5389579.78730,1199232.44382,40407
5420539.73575,1208257.74835,40407
5409792.82371,1242320.45052,40407
5406571.54826,1242907.95547,40407
5388494.33543,1215127.66849,40408
5397087.91437,1214049.45793,40408
5405676.47882,1224822.18258,40408
5406233.15355,1214285.58800,40408
5390124.02154,1216435.71528,40408
5369610.16620,1230575.41729,40408
5399372.59117,1215222.73871,40408
5390935.92889,1214529.57102,40408
5409747.61170,1224880.62744,40409
5371091.09528,1215123.17170,40409
5405915.56859,1226613.14823,40409
5413138.04745,1227614.40234,40409
5394820.69703,1232897.52693,40409
5388013.41722,1205778.48729,40409
5398587.06083,1208128.88023,40409
5401557.59678,1209637.91496,40409
5409566.94328,1230606.25846,40409
5406137.72180,1217758.63919,40409
5378746.27830,1203963.19886,40409
5374679.19732,1201656.17086,40409
5386617.07840,1210204.82536,40410
5406521.06087,1217862.02585,40410
5394376.13379,1200052.99490,40410
5394005.37359,1220960.09453,40410
5407788.19895,1236583.15691,40411
5389053.36879,1216838.44058,40411
5401250.30514,1219006.07639,40411
5395536.90249,1221240.28090,40411
5410067.42542,1209605.45350,40411
5401693.90782,1222903.05386,40411
5393611.52079,1210044.78463,40411
5396623.36712,1218385.72899,40412
5409263.38196,1225461.81517,40412
5391453.98667,1223315.07408,40412
5394047.50602,1234564.66248,40413
5414218.50389,1235047.44692,40413
5410423.80501,1210057.41255,40413
5388467.65445,1216282.26494,40413
5403526.46450,1240928.26725,40413
5391218.43719,1215887.00584,40413
5388151.24680,1217036.24475,40413
5405101.99958,1189756.63275,40414
5375893.31722,1200609.08822,40414
5415167.21427,1219960.80365,40414
5369467.99724,1219905.39984,40414
5392707.47548,1206912.69264,40414
5370493.66322,1212530.98794,40414
5399403.65441,1217918.49371,40414
5390649.08709,1208175.08727,40413
5406380.16649,1223472.61643,40414
5405136.86638,1189784.99258,40414
5406117.25408,1225035.81130,40414
5387913.37471,1214008.91065,40414
5406298.72340,1216337.28561,40414
5403623.49847,1210946.92955,40414
5389499.56676,1210955.82044,40415
5388218.26029,1223265.52601,40415
5406587.60141,1216011.54724,40415
5408820.13395,1233420.60924,40415
5402564.81278,1211248.28098,40415
5412079.83562,1216646.90327,40415
5366522.74509,1229848.34762,40415
5394313.62132,1199780.43730,40415
5398143.40217,1214079.84767,40415
5392075.79971,1213733.21627,40415
